"","outcome","overall_prob_outcome","sd_outcome","num_subjects","num_samples","icc_data","icc_pred","shuffle_AUC random intercept only:","shuffle_Accuracy random intercept only:","shuffle_AUC:","shuffle_Accuracy:","shuffle_Mean AUC within-person:","shuffle_SD AUC within-person:","shuffle_% of AUC > 0.5 within-person:","shuffle_N included within-person:","real_AUC random intercept only:","real_Accuracy random intercept only:","real_AUC:","real_Accuracy:","real_Mean AUC within-person:","real_SD AUC within-person:","real_% of AUC > 0.5 within-person:","real_N included within-person:","centered_AUC random intercept only:","centered_Accuracy random intercept only:","centered_AUC:","centered_Accuracy:","centered_Mean AUC within-person:","centered_SD AUC within-person:","centered_% of AUC > 0.5 within-person:","centered_N included within-person:","subjectwise_AUC random intercept only:","subjectwise_Accuracy random intercept only:","subjectwise_AUC:","subjectwise_Accuracy:","subjectwise_Mean AUC within-person:","subjectwise_SD AUC within-person:","subjectwise_% of AUC > 0.5 within-person:","subjectwise_N included within-person:","movingwindow_AUC random intercept only:","movingwindow_Accuracy random intercept only:","movingwindow_AUC:","movingwindow_Accuracy:","movingwindow_Mean AUC within-person:","movingwindow_SD AUC within-person:","movingwindow_% of AUC > 0.5 within-person:","movingwindow_N included within-person:","movingwindow_Mean AUC random intercept only:","movingwindow_SD AUC within-person base:","movingwindow_% of AUC > 0.5 within-person base:","movingwindow_N included within-person base:","movingwindowshuffle_AUC random intercept only:","movingwindowshuffle_Accuracy random intercept only:","movingwindowshuffle_AUC:","movingwindowshuffle_Accuracy:","movingwindowshuffle_Mean AUC within-person:","movingwindowshuffle_SD AUC within-person:","movingwindowshuffle_% of AUC > 0.5 within-person:","movingwindowshuffle_N included within-person:","movingwindowshuffle_Mean AUC random intercept only:","movingwindowshuffle_SD AUC within-person base:","movingwindowshuffle_% of AUC > 0.5 within-person base:","movingwindowshuffle_N included within-person base:"
"11","physically_hungry",0.138,0.127041797870957,100,60,0.120840723749391,0.337881052354285,0.732123761317459,0.870056497175141,0.556375402992641,0.863276836158192,0.461747281274176,0.230977284765296,40.2597402597403,77,0.68702614379085,0.873446327683616,0.54276279956427,0.868361581920904,0.472205335260893,0.218093153549398,41.25,80,0.68702614379085,0.873446327683616,0.593687363834422,0.864406779661017,0.498117648201651,0.248310978562148,48.75,80,0,0,0.501352723625651,0.849152542372881,0.520962977534879,0.146461204894931,48.2758620689655,29,0.684042296145788,0.8825,0.554614718663181,0.875,0.452806539676479,0.169712359632566,44.9438202247191,89,0.400968172016614,0.14994756162625,22.4719101123595,89,0.675070252721544,0.868863636363636,0.540542494767412,0.863863636363636,0.470186037364483,0.150881709046424,40.2173913043478,92,0.411311964469872,0.156154677141151,27.1739130434783,92
"12","physically_tired",0.306833333333333,0.161885893915157,100,60,0.108204131646283,0.337881052354285,0.6838210147604,0.71864406779661,0.558764205992014,0.681920903954802,0.503150919573059,0.18014333034286,46.9387755102041,98,0.678934503764804,0.709039548022599,0.595874229066556,0.678531073446328,0.529920451641814,0.193950423274773,54.0816326530612,98,0.678934503764804,0.709039548022599,0.57262174126906,0.653107344632768,0.510577093072199,0.192519498986449,54.0816326530612,98,0,0,0.578235562742931,0.680225988700565,0.54602366244914,0.102137653473842,70,30,0.67552675004627,0.707272727272727,0.609010813830428,0.685,0.524757038776594,0.1348176756319,59,100,0.459511995034436,0.141486457628491,35,100,0.652902262083291,0.707045454545455,0.559889279460393,0.683636363636364,0.497418480695463,0.109892568895151,51,100,0.407938189348516,0.0978846506748416,14,100
"13","physically_uncomfortable",0.196666666666667,0.189689331931739,100,60,0.214135193719722,0.337881052354285,0.771891829080651,0.821468926553672,0.603723233747917,0.799435028248588,0.477596448887655,0.212019579631152,41.7721518987342,79,0.775042265647694,0.83728813559322,0.652248281684607,0.805649717514124,0.515377282256813,0.210820132496382,55.1282051282051,78,0.775042265647694,0.83728813559322,0.61698441656688,0.710734463276836,0.533267377767515,0.205524728986784,57.6923076923077,78,0,0,0.654484961405376,0.805084745762712,0.531477365123202,0.170941008344186,53.8461538461538,26,0.778292092964445,0.837954545454545,0.666338949997081,0.804318181818182,0.525166987804701,0.165423955068866,53.3333333333333,90,0.469280397435965,0.186198748095929,48.8888888888889,90,0.741066772472917,0.827727272727273,0.604108065462037,0.799545454545455,0.477222834613347,0.155263434235724,46.6666666666667,90,0.400795450995738,0.133737390726047,23.3333333333333,90
"14","physically_energized",0.140833333333333,0.135221790625375,100,60,0.13649626889559,0.337881052354285,0.770454913990872,0.874011299435028,0.604746119554151,0.861016949152542,0.493979153225266,0.226513981806513,49.3150684931507,73,0.7597848583878,0.873446327683616,0.646180555555555,0.866666666666667,0.535580060058375,0.242976585577833,54.9295774647887,71,0.7597848583878,0.873446327683616,0.630890522875817,0.863841807909605,0.57631243239713,0.197284589599165,57.7464788732394,71,0,0,0.59691983650317,0.875141242937853,0.599019783559324,0.180268781286226,85.7142857142857,28,0.721504126447147,0.87,0.631306995141466,0.862727272727273,0.558989666915925,0.17853089868134,60.4651162790698,86,0.421864663295608,0.161215229514825,26.7441860465116,86,0.7064507999911,0.863181818181818,0.577732154867461,0.859318181818182,0.493520066817624,0.19388023704036,45.5555555555556,90,0.396864639774456,0.14657801127928,25.5555555555556,90
"15","physically_good",0.414833333333333,0.224944125747247,100,60,0.194590116634248,0.337881052354285,0.716825359839859,0.659887005649717,0.60513003484542,0.593220338983051,0.519066338114958,0.194638313645237,55.3191489361702,94,0.743280722333856,0.681920903954802,0.623725710919172,0.619774011299435,0.528144834986218,0.189079189470862,57.4468085106383,94,0.743280722333856,0.681920903954802,0.586883107319075,0.591525423728814,0.49987991358457,0.186198377631739,51.063829787234,94,0,0,0.597320781454517,0.598870056497175,0.528387104428347,0.0925754580735199,70,30,0.73683272587227,0.684090909090909,0.636910218892263,0.613181818181818,0.533017621266101,0.128605400267308,62,100,0.461730136715677,0.119497762302403,41,100,0.714735750298066,0.658181818181818,0.596739717385144,0.596590909090909,0.501086780103686,0.103341398884575,51.5151515151515,99,0.42559852101364,0.114400283599543,24.2424242424242,99
"16","feeling_angry",0.0411666666666667,0.0527288449396004,100,60,0.0546324030932759,0.337881052354285,0.70886690693454,0.961016949152542,0.546264345781253,0.961016949152542,0.484615921686409,0.29750387681845,50,42,0.723343166175024,0.957627118644068,0.61043854473943,0.954802259887006,0.545619436141028,0.275733465767185,51.219512195122,41,0.723343166175024,0.957627118644068,0.577769911504424,0.95593220338983,0.494251694873927,0.265407032289754,46.3414634146341,41,0,0,0.66805655055073,0.970056497175141,0.55044284080205,0.230568674681812,65,20,0.653523772883205,0.957954545454545,0.621675483312494,0.9575,0.55350194531048,0.20909941189422,60.9375,64,0.4145087538532,0.18806429433038,32.8125,64,0.628931030973301,0.957045454545455,0.540908228512122,0.956818181818182,0.485848141565112,0.18834923709862,43.0769230769231,65,0.385168446343405,0.188441837925814,20,65
"17","feeling_anxious",0.2085,0.177596103510304,100,60,0.177041100540576,0.337881052354285,0.747900081763291,0.822033898305085,0.623555790336395,0.792655367231638,0.514302862588659,0.200119410129433,51.1627906976744,86,0.738062987736901,0.800564971751412,0.643432738758827,0.775141242937853,0.538304316196982,0.206330129188581,55.0561797752809,89,0.738062987736901,0.800564971751412,0.623725380899294,0.778531073446328,0.520116641098209,0.164106210208449,53.9325842696629,89,0,0,0.560397766511803,0.782485875706215,0.500909275971505,0.113905632948188,50,28,0.733470583353452,0.817727272727273,0.660300698887414,0.793409090909091,0.526238217874211,0.144111865751328,60.2150537634409,93,0.423672798135749,0.145662483370617,24.7311827956989,93,0.72104354779679,0.808409090909091,0.617182290596062,0.788863636363636,0.478519807955742,0.137884224307447,45.7446808510638,94,0.40978953856506,0.125847975566987,24.468085106383,94
"18","feeling_awe",0.0265,0.0382042916598982,100,60,0.0405546521664367,0.337881052354285,0.731163752238491,0.975141242937853,0.552979827241125,0.975141242937853,0.477155226022723,0.24376232189392,51.7241379310345,29,0.709851996207732,0.975141242937853,0.635501158748551,0.975141242937853,0.537199388523339,0.315534545895215,50,30,0.709851996207732,0.975141242937853,0.594154903613188,0.975141242937853,0.54735038336339,0.312836942571824,50,30,0,0,0.611372832369942,0.977401129943503,0.613688592613275,0.237814679349546,80,15,0.62964849569821,0.972954545454545,0.573860658489043,0.972727272727273,0.492884219758295,0.271449340855143,51.9230769230769,52,0.402009983311158,0.222399788793916,26.9230769230769,52,0.646504467074161,0.973409090909091,0.574276956602429,0.973181818181818,0.484789597918088,0.228572137774439,43.75,48,0.387116885287978,0.201318008101893,35.4166666666667,48
"19","feeling_compassion",0.0875,0.113765639148884,100,60,0.147630882939711,0.337881052354285,0.78843821018365,0.912429378531073,0.571709354462257,0.908474576271186,0.501402494255273,0.224548020246216,56.140350877193,57,0.79794735684895,0.911299435028249,0.656614159625594,0.908474576271186,0.555811067976724,0.251490539117608,60.7142857142857,56,0.79794735684895,0.911299435028249,0.641661039042624,0.910734463276836,0.508439618161605,0.24194465660503,46.4285714285714,56,0,0,0.559420095511644,0.919209039548023,0.547896144412605,0.193648502502705,65.2173913043478,23,0.775585559046872,0.919545454545455,0.620420267085624,0.913409090909091,0.485521717861909,0.227280718847627,50,70,0.433423184611006,0.198678261260731,41.4285714285714,70,0.744249797369015,0.914545454545455,0.579331899479432,0.912272727272727,0.483390934918083,0.182522819061482,46.3768115942029,69,0.368075723211128,0.140694811790803,15.9420289855072,69
"20","feeling_content",0.3095,0.206844918783341,100,60,0.186237902201638,0.337881052354285,0.742227942632458,0.746327683615819,0.573525799165958,0.688135593220339,0.481420771745534,0.193910557680667,47.8723404255319,94,0.755532814265065,0.742372881355932,0.628607564954389,0.709039548022599,0.547070636966822,0.191251923317992,59.5505617977528,89,0.755532814265065,0.742372881355932,0.617589004822233,0.698870056497175,0.541248052474376,0.195781362980464,55.0561797752809,89,0,0,0.578159616555082,0.694915254237288,0.533776666367581,0.10046869130473,53.3333333333333,30,0.733158884425633,0.734545454545455,0.621382403688027,0.685227272727273,0.524872236143908,0.143209349089717,55.5555555555556,99,0.463553953131254,0.119004645973596,40.4040404040404,99,0.717143280073184,0.729090909090909,0.581321905077545,0.685454545454545,0.494126324002221,0.117215995366934,51.0204081632653,98,0.419933843461017,0.0937199980743676,20.4081632653061,98
"21","feeling_enthusiastic",0.130333333333333,0.109261884348993,100,60,0.0900477332816294,0.337881052354285,0.746597940374713,0.863276836158192,0.593648587252823,0.862146892655367,0.483881133686654,0.247675063634508,40.5797101449275,69,0.722262564547721,0.867796610169492,0.611055466524216,0.864971751412429,0.546347009577466,0.21808148442826,59.4594594594595,74,0.722262564547721,0.867796610169492,0.605970942396724,0.866666666666667,0.525725306544772,0.23229806708645,58.1081081081081,74,0,0,0.556379295036846,0.907909604519774,0.528492444495408,0.18607796538446,62.962962962963,27,0.692192654436014,0.871136363636364,0.598114496681367,0.869772727272727,0.533210051658768,0.169963782406958,60.2272727272727,88,0.43678002729566,0.149541907103299,35.2272727272727,88,0.687187239740386,0.866363636363636,0.566008793185147,0.866590909090909,0.490676726954455,0.150246406138015,47.8260869565217,92,0.409122237424097,0.145843265500158,30.4347826086957,92
"22","feeling_grateful",0.2075,0.198583296067399,100,60,0.226342421179546,0.337881052354285,0.791125225744934,0.814124293785311,0.609597554520747,0.796045197740113,0.54010356117625,0.224706160864092,54.320987654321,81,0.808605365604395,0.830508474576271,0.649858708076727,0.803954802259887,0.53349883287936,0.186060198866937,53.8461538461538,78,0.808605365604395,0.830508474576271,0.633518302280577,0.806214689265537,0.562159291130952,0.207010771981512,57.6923076923077,78,0,0,0.531341440742357,0.785875706214689,0.503090171199903,0.120712505506278,53.5714285714286,28,0.782050390492953,0.813863636363636,0.629831734397433,0.790227272727273,0.528752063465681,0.168141442456686,59.5505617977528,89,0.440712859700813,0.163893786969523,33.7078651685393,89,0.770763106884192,0.813636363636364,0.599931834020121,0.791363636363636,0.4536725585626,0.170142939209328,43.3333333333333,90,0.423476997862768,0.116935954542391,27.7777777777778,90
"23","feeling_guilty",0.029,0.0754938845160758,100,60,0.188463628929218,0.337881052354285,0.883860851808635,0.966666666666667,0.72641273545591,0.968361581920904,0.58497069742731,0.298060185925237,65.2173913043478,23,0.92335750669084,0.968926553672316,0.722551368384701,0.970056497175141,0.52149374052475,0.268547904288574,60,20,0.92335750669084,0.968926553672316,0.724774453941121,0.970056497175141,0.429705241920694,0.255820221282461,45,20,0,0,0.759898729974267,0.972316384180791,0.537502243957916,0.235809682376875,77.7777777777778,9,0.846882435898133,0.971590909090909,0.70254592446988,0.970454545454545,0.559316819745666,0.191035669990342,60.7142857142857,28,0.44568870837333,0.137944241633281,39.2857142857143,28,0.786653816345679,0.969772727272727,0.660138050199742,0.970454545454545,0.51560400170019,0.194381003130315,57.5757575757576,33,0.362371204773178,0.178525699605367,15.1515151515152,33
"24","feeling_happy",0.214,0.174973462794732,100,60,0.167814937382948,0.337881052354285,0.741567959667468,0.815819209039548,0.603441417159188,0.798305084745763,0.482012440907689,0.206911002800056,46.9879518072289,83,0.750666872669669,0.802824858757062,0.648969023229321,0.78135593220339,0.539032686692914,0.202717009867822,57.1428571428571,84,0.750666872669669,0.802824858757062,0.62154021991441,0.782485875706215,0.515834459831253,0.18902472404478,52.3809523809524,84,0,0,0.620074652864181,0.792655367231638,0.509547982306828,0.139847274554952,60,30,0.738612853084632,0.798409090909091,0.640452989685984,0.774318181818182,0.554403971751146,0.142352360229554,67.3913043478261,92,0.430122495325619,0.141146008856523,28.2608695652174,92,0.719020487002904,0.8025,0.603782654903022,0.785,0.504796665424098,0.153272331922309,43.4782608695652,92,0.409640899540293,0.121407799764339,22.8260869565217,92
"25","feeling_resentful",0.0423333333333333,0.0610615042000601,100,60,0.0764920024990239,0.337881052354285,0.789564520350739,0.959322033898305,0.590609049862583,0.959322033898305,0.453031552440617,0.278878102221348,48.4848484848485,33,0.792296166381263,0.951412429378531,0.630347870518699,0.951412429378531,0.557695303373365,0.271546759389514,63.1578947368421,38,0.792296166381263,0.951412429378531,0.578878500800973,0.950847457627119,0.519049669003379,0.258554500470282,55.2631578947368,38,0,0,0.675532466186454,0.948022598870056,0.50765563868027,0.207839195278476,57.8947368421053,19,0.726058386227,0.958863636363636,0.62824777152555,0.958636363636364,0.494527288008029,0.239312034978642,51.7857142857143,56,0.393163683300978,0.225022484790453,33.9285714285714,56,0.698694836854607,0.956818181818182,0.617222152769097,0.956363636363636,0.515428226824423,0.185942163214764,50,54,0.363794897405689,0.178225748745863,25.9259259259259,54
"26","feeling_restless",0.167833333333333,0.155108574984332,100,60,0.157928727116039,0.337881052354285,0.741277518075797,0.83728813559322,0.594346533074838,0.833898305084746,0.512562005150731,0.231250217971841,56.7901234567901,81,0.748613931015469,0.847457627118644,0.63118532554222,0.835028248587571,0.534778867818472,0.193745023187945,56.1643835616438,73,0.748613931015469,0.847457627118644,0.622291820966381,0.832203389830508,0.497910583659197,0.208632792967937,43.8356164383562,73,0,0,0.583214018960069,0.830508474576271,0.538261001711334,0.0915052684090033,66.6666666666667,27,0.757745823703892,0.843181818181818,0.614155505613888,0.835,0.526375421591566,0.192523009653816,51.1111111111111,90,0.43489327299292,0.186331638889892,27.7777777777778,90,0.733245785404599,0.838181818181818,0.593506245073368,0.8275,0.494957458831642,0.16604481338788,47.7777777777778,90,0.399362662696852,0.135768778732273,17.7777777777778,90
"27","feeling_sad",0.0991666666666667,0.101320545666643,100,60,0.0997816177195909,0.337881052354285,0.744155371262113,0.903954802259887,0.624734335057369,0.905649717514124,0.509473925777184,0.261222165749542,42.8571428571429,63,0.729025981264843,0.894350282485876,0.659937977373227,0.894915254237288,0.550388321568193,0.257006890501107,57.3529411764706,68,0.729025981264843,0.894350282485876,0.595959408285223,0.894350282485876,0.515794749522839,0.261979066084564,55.8823529411765,68,0,0,0.641410411269901,0.903389830508475,0.529773555330092,0.20521196695699,50,28,0.695314338217993,0.900681818181818,0.63110964837978,0.902272727272727,0.53343583282687,0.194391083243794,53.5714285714286,84,0.435816043222342,0.182614580833854,38.0952380952381,84,0.693043465526331,0.902272727272727,0.614001523050787,0.902045454545455,0.474633177770852,0.194004403242335,40.2439024390244,82,0.383619290250435,0.137121071830213,18.2926829268293,82
